Row,FL,X,Y,Z,X1,Y1,Z1
57,d,52.3,61,-42.1,52.49,42.17,-49.13
59,d,54.7,63,-32.1,64.86,54.19,-17.46
61,d,49.9,63.1,-43.6,45.99,67.04,-56.26
63,d,53.7,57.4,-41.6,58.25,62.84,-41.02
65,d,54.4,50.8,-42,61.06,42.3,-43.58
67,d,50.9,52.9,-48.4,48.76,45.98,-62.32
69,d,54.6,47.6,-42.1,61.3,31.21,-43.34
71,d,51.2,48.3,-46.8,51.35,36.76,-53.9
73,d,53,51.5,-44.1,54.98,43.59,-49.37
75,d,55.9,51.2,-22,56.86,39.44,-15.09
77,d,49.7,52.5,-18.4,49.83,33.48,-20.28
79,d,57.4,52.2,-23.5,56.5,42.31,-20.07
81,d,54,53.6,-20.4,51.83,43.86,-15.26
83,d,55.5,56.4,-18.5,54.14,44.53,-10.18
85,d,54.9,63.6,-43.3,60.22,69.82,-54.49
87,d,60.3,55.1,-40.8,63.77,50.19,-37.15
89,d,59.8,54.2,-47.5,63.04,48.21,-56
91,d,60.9,54.4,-45.2,66.04,46.59,-42.63
93,d,60.9,47.5,-44.7,71.21,33.16,-46.92
95,d,57.1,49.8,-50.8,53.6,36.09,-60.88
97,d,61.8,50.7,-44.2,67.88,42.36,-40.16
99,d,62,51.2,-48.7,66.12,47.31,-51.66
101,d,57.6,51,-50.7,63.89,48.18,-62.33
103,d,61.1,43.9,-56.3,67.98,37.69,-65.68
105,d,63.7,45.7,-54,69.24,35.02,-53.66
107,d,57.6,46.9,-57.3,59.48,39.69,-67.64
109,d,61.8,49.2,-54.4,68.51,47.01,-52.01
111,d,58.8,46.9,-61.9,63.86,36.81,-77.82
113,d,55.5,56.2,-37.3,61.57,50.39,-41.5
115,d,59.2,55.9,-35.4,60.87,53.53,-47.82
117,d,61.1,50,-34.4,68.36,39.04,-40.38
119,d,64.2,49.6,-25.8,78.43,44.25,-18.36
121,d,63.6,48.1,-33.3,68.14,34.3,-43.54
123,d,63.4,44.4,-20.1,68.76,30.45,-8.02
125,d,67.2,45.2,-21.5,73.07,28.97,-13.8
127,d,67.9,41.8,-28.1,78.28,24.25,-32.92
129,d,65.5,44.5,-20.8,63.88,30.66,-8.48
131,d,63.3,40.2,-33.3,56.84,26.08,-43.95
133,d,74.1,41.1,-31.7,82.53,29.65,-39.83
135,d,76.6,42.6,-24.9,88.53,31.17,-20.01
137,d,71.9,46.5,-25.9,78.24,44.66,-17.99
139,d,17.7,71.5,-67.5,23.02,66.24,-66.75
141,d,14.4,75.5,-72.8,14.67,66.31,-73.94
143,d,19.2,84.1,-62.1,29.45,76.74,-61.99
145,d,18,90.1,-52.7,25.78,76.09,-46.34
147,d,4.7,92.3,-55.2,0.24,76.31,-58.03
149,d,-0.9,98.6,-55.1,-11.75,96.02,-58.18
151,d,-7.7,95,-54.1,-14.02,81.65,-50.71
153,d,-6.5,99.1,-64.1,-9.01,91.16,-73.27
155,d,-11.1,92.8,-65.6,-18.23,81,-60.67
157,d,-0.1,88.8,-68.5,10.85,70.11,-68.91
159,d,-4.7,91,-68.2,-7.17,82.52,-72.18
161,d,12.6,73.1,-98,11.42,65.83,-107.01
163,d,18.3,67.8,-100.4,22.26,53.68,-104.2
165,d,19.4,70,-99.9,25.94,59.73,-97.23
167,d,11.8,68.4,-107,3.09,61.73,-115.73
169,d,21.1,65.5,-105,29.7,59.95,-105.57
171,d,21.3,64.1,-109.3,25.97,57.19,-117.63
173,d,20.6,61.2,-110.6,21.48,50.55,-114.47
175,d,22.1,66.4,-109.8,33.51,64.1,-114.52
177,d,15.5,61.6,-114,5.05,50.12,-121.41
179,d,22.1,61.3,-114,27.51,49.38,-119.32
181,d,16.6,65.8,-115.1,6.16,59.18,-124.17
183,d,22.9,63.1,-114.5,36.18,53.83,-116.43
185,d,15.2,61.4,-119.4,8.24,48.2,-127.85
187,d,24.8,59.6,-118.2,29.3,44.72,-123.67
189,d,21.9,66.6,-114.7,19.15,71.75,-116.17
191,d,21.5,65.7,-78.6,13.11,59.14,-76.63
193,d,26.8,70.6,-80.8,25,67.34,-88.96
195,d,31,70.8,-78.9,34.27,67.04,-85.38
197,d,32.5,68.2,-76.6,34.08,58.25,-73.94
199,d,28.3,70.9,-76.3,24.95,72.8,-83.44
201,d,33,72.9,-77.1,42.5,66,-82.79
203,d,32.7,72.8,-74.8,43.33,68.85,-72.03
205,d,25.7,67.2,-74.6,22.59,61.03,-69.44
207,d,33.6,67.2,-71.9,40.71,59.6,-72.39
209,d,22.1,68.4,-66.6,6.5,66.8,-60.69
211,d,15.3,49.6,-93.3,9.46,55.21,-97.03
213,d,20.9,45.5,-95,21.33,32.08,-87.85
215,d,21.7,44.8,-95.6,21.29,29.69,-90.02
217,d,23.2,41.7,-97.9,27.39,24.13,-95.65
219,d,19.1,46.6,-100.5,17.25,35.21,-112.33
221,d,9.7,50.8,-92.4,2.68,50.74,-90.93
223,d,15.2,30.5,-109.7,17.01,14.92,-113.97
225,d,18.3,39.3,-113.5,17.89,28.66,-121.34
227,d,16.9,35.2,-114.7,14.95,19.55,-122.77
229,d,25,34.9,-106.9,30.79,22.51,-103.94
231,d,22.6,37.4,-109.4,28.89,28.85,-107.28
233,d,22.9,35.7,-111.5,31.1,27.59,-115.53
235,d,29,65.4,-87.2,34.27,64.4,-85.86
237,d,32.2,67.3,-83.3,34.39,61.27,-75.52
239,d,39.3,70.9,-86.3,42.62,79.37,-83.98
241,d,40.9,68.9,-89.1,46.6,60.2,-95.75
243,d,43.6,73,-89.8,47.08,57.61,-102.11
245,d,42.6,67,-85.3,41.61,51.11,-83.86
247,d,42.8,70.5,-85,52.42,57.95,-82.3
249,d,40.3,73,-85.1,48.29,73.43,-71.86
251,d,38.1,73.4,-88.7,33.92,82.44,-90.85
253,d,31,64.7,-93.1,35.89,65.91,-94.97
255,d,31.2,61.6,-93.5,36.7,54.73,-95.82
257,d,30,58,-99.4,35.96,48.07,-98.45
259,d,22.3,56.7,-102.4,8.56,54.94,-110.1
261,d,31.9,54.8,-100.6,37.36,35.91,-102.79
263,d,27.8,57.7,-103.9,41.11,44.52,-105.76
265,d,23.8,54.2,-108.8,20.38,41.14,-124.06
267,d,28.6,53.3,-104.9,41,37.56,-109.53
269,d,29.5,56,-108.5,40.22,60.14,-111.94
271,d,27.8,54,-109,38.79,48.8,-116.73
273,d,23.9,54.1,-112.4,21.12,45.27,-122.69
275,d,37,65.5,-88.3,41.85,63.38,-81.47
277,d,39.1,65.8,-94.3,44.29,54.17,-97.94
279,d,37.8,66.7,-95.1,35.18,58.64,-102.09
281,d,38.3,67.7,-89.5,43.11,63.71,-86.12
283,d,46.4,74.1,-92.5,54.62,69.05,-90.02
285,d,45.5,80.1,-97.1,30.12,79.33,-104.1
287,d,53.1,73.8,-95.7,59.73,58.39,-96.61
289,d,51.1,75.1,-100.1,51.98,54.01,-109.29
291,d,55.5,77.5,-98.3,62.56,63.82,-104.01
293,d,55.8,80,-97.1,64.44,70.91,-100.34
295,d,53.9,80.6,-104.9,51.41,65.73,-116.52
297,d,63.7,80.3,-96.6,69.68,65.18,-92.94
299,d,58,82.1,-106.9,58.66,70.83,-119.7
301,d,68.5,84.1,-102.3,74.21,59.96,-102.96
303,d,66.9,89.3,-97.6,72.21,69.23,-91.11
305,d,65.4,87.8,-106.6,67.77,69.71,-112.68
307,d,66,86.6,-99.3,69.8,75.3,-96.73
309,d,34.9,58.7,-86.8,31.05,47.83,-81.08
311,d,34.8,54.7,-90.2,39.64,46.16,-89.08
313,d,36.9,61.6,-89.5,44.06,66.22,-82.36
315,d,41.1,61.6,-83.7,45.87,64.64,-76.48
317,d,35.3,56.1,-85.2,39.53,54.41,-81.58
319,d,40.3,54.3,-86.7,39.94,44.65,-87.98
321,d,42.6,60.4,-83.8,45.44,57.14,-92.71
323,d,41.5,59.4,-76.9,48.38,59.53,-63.01
325,d,41.4,52.7,-78.6,47.88,40.23,-72.02
327,d,38.2,55.8,-77,40.71,52.31,-64.79
329,d,43.3,56,-78.5,45.58,48.78,-83.58
331,d,46.3,54.1,-72.1,60.08,50.2,-64.86
333,d,43.7,58.9,-72.8,47.01,63.51,-61.91
335,d,39.2,61.2,-95.9,50.45,53.44,-90.33
337,d,42,56.4,-92.5,47.47,43.15,-84.34
339,d,32.8,46.4,-96.8,37.11,44.08,-93.81
341,d,30.3,39.9,-97.3,38.76,32.31,-99.79
343,d,31.6,41.1,-96.7,42.73,29.85,-95.38
345,d,27.2,40.1,-101.3,25.72,28.22,-109.35
347,d,29,43.8,-102.2,26.49,34.84,-108.15
349,d,37.7,57.5,-98.1,37.22,55.19,-110.08
351,d,40.8,53.8,-101.3,49.24,52.43,-98.15
353,d,40.8,53.8,-105.2,37.83,47.8,-110.51
355,d,44.4,56.1,-109.1,47.86,48.78,-119.39
357,d,46.8,52.9,-105.3,61.36,47.18,-102.35
359,d,44.6,50.5,-111.3,47.61,32.29,-116.88
361,d,45.2,54.1,-108.3,54.99,50.39,-107.22
363,d,41.1,53.1,-112.9,36.49,45.94,-121.72
365,d,46.7,54.6,-114,52.38,49.9,-118.97
367,d,42.7,51.3,-120.8,38.21,39.99,-127.32
369,d,49.4,56.7,-118.6,61.01,54.71,-123.27
371,d,40.8,54,-123.8,32.29,41.13,-130.87
373,d,44.4,56.6,-120.7,42.08,59.25,-128.46
375,d,48.5,52.2,-123.2,50.3,35.35,-125.47
377,d,48.4,55.7,-96.6,55.05,55.1,-91.42
379,d,48.8,49,-96.2,58.03,39.87,-90.89
381,d,49.1,42.2,-95.4,53.52,29.33,-92.04
383,d,48.2,40.6,-97.6,58.07,30.7,-97.32
385,d,43.1,34.3,-97.9,46.67,24.16,-104.57
387,d,40.6,41.3,-102.1,39.76,26.44,-111.88
389,d,37.6,46.2,-105.1,33.39,35.07,-108.24
391,d,40.5,48.8,-104.9,36.65,42.75,-116.12
393,d,51.8,45.9,-97,55.77,21.75,-98.06
395,d,52.2,38.5,-97.7,52.99,19.43,-99.52
397,d,52.7,45.3,-93.9,66.93,42.2,-89.19
399,d,54.2,50.3,-94,59.67,53.64,-89.08
401,d,60.6,44.5,-93.3,65.56,32.21,-92.79
403,d,61.1,50.5,-87.5,69.06,48.69,-81.12
405,d,62.8,50.8,-83.5,60.2,32.97,-75.57
407,d,61.8,52.7,-91.9,66.6,44.12,-94.52
409,d,64.8,50.9,-88.3,66.39,32.35,-86.57
411,d,52.9,43.3,-106.3,57.18,26.39,-108.72
413,d,56.2,51.9,-102.8,67.92,36.79,-95.23
415,d,56.2,43.5,-103.6,61.62,22.33,-98.47
417,d,51.9,51.2,-109.4,52.38,45.56,-127.52
419,d,52.5,42.3,-111.7,55.7,25.09,-120.68
421,d,55.7,48.2,-105.2,65,45.54,-96.35
423,d,56.8,46.1,-109.4,67.31,32.78,-109.48
425,d,57.5,51.2,-108.3,58.65,59.82,-109.69
427,d,60.6,48.6,-111.8,69.17,40.81,-117.7
429,d,52.6,49.1,-115.9,43.34,41.07,-121.1
431,d,67.8,52.4,-110.5,71.46,36.19,-109
433,d,60.3,54,-121.9,53.91,35.12,-131.16
435,d,68.1,57.8,-114,73.85,43.29,-108.34
437,d,66.7,50.7,-123.3,69.18,29.97,-126.33
439,d,58.6,58,-122.5,57.01,44.87,-132.11
441,d,63.6,54.4,-123.6,62.69,34.04,-132.42
443,d,0.1,80.8,-82.7,-1.66,69.41,-91.56
445,d,-2.1,81.6,-80.3,-7.83,74.15,-83.4
447,d,-2.3,77,-75.1,-6.98,65.37,-70.59
449,d,3.7,71.2,-94.3,5.99,53.9,-100.53
451,d,2,74.8,-96.6,10.34,67.17,-102.9
453,d,-0.7,76.5,-98.8,-8.66,67.93,-106.97
457,d,1.2,72.5,-102.1,-3.48,57.95,-109.33
459,d,3.1,76.4,-102.2,15.36,67.6,-106.37
461,d,-2.4,71.2,-103.8,-12.64,66.7,-113.49
463,d,5.2,70.8,-103.8,13.27,61.69,-109.18
465,d,-0.9,70.7,-106.8,-6.57,60.15,-114.75
467,d,4.1,69.4,-106.5,19.06,64.97,-108.34
469,d,-0.1,68,-110.5,-1.77,53.7,-122.17
471,d,2.6,68.8,-109.3,-5.16,49.8,-116.8
473,d,-14.5,91,-73.8,-12.95,79.02,-63.14
475,d,-17.2,98.1,-95.3,-2.8,93.16,-99.18
477,d,-30.6,96.5,-101.1,-18.09,94.4,-92.32
479,d,-24.4,93.1,-110.8,-27.1,93.46,-116.37
481,d,-20,94.9,-106.7,-6.83,94.17,-99.88
483,d,-17.4,88.2,-112.6,-8.13,78.03,-119.31
485,d,-15.4,94.1,-110.3,-1.71,88.17,-108.2
487,d,-18.2,91.4,-113.4,-18.2,87.84,-120.91
489,d,-11.4,90.5,-113.7,-3.17,80.99,-115.61
491,d,-12.6,91.7,-114.5,-2.71,86.9,-120.5
493,d,-31.2,106.1,-111.3,-17.05,114.67,-105.53
495,d,-30,103,-116.9,-33.61,101.2,-109.86
497,d,-22,105,-118.1,-13.28,106.16,-107.65
499,d,-26.2,101,-127.5,-26.39,93.77,-132.09
501,d,-30.9,101.9,-124.7,-44.12,110.07,-129.92
503,d,-16.9,98.8,-133.3,-15.71,83.89,-140.68
505,d,-26.5,106.4,-131.3,-39.61,112.02,-132.28
507,d,-19.6,102.2,-136.9,-21.48,91.06,-140.51
509,d,-18.2,108.1,-134.2,-30.35,103.94,-131.78
511,d,-5.2,107.3,-134.1,-0.81,90.27,-133.71
513,d,-9.6,103,-143.1,-7.2,88.68,-149.01
515,d,-13,109.7,-136.6,-6.79,107.38,-122.63
517,d,-15.5,104.8,-140.8,-17.7,94.88,-142.45
519,d,-16.3,109.7,-138.7,-24.17,111.23,-134.93
521,d,-7.9,105.2,-138.9,6.94,100,-138.82
523,d,-11.8,105,-142.5,-1.99,90.36,-150.59
525,d,-8.1,108.3,-139.6,8.12,105.08,-138.73
527,d,-31.3,102.2,-118.6,-23.08,103.13,-114.83
529,d,-39.5,91,-117.1,-48.21,89.16,-112.03
531,d,-40.3,84.3,-118.6,-44.06,90.52,-118.12
533,d,-42.8,85.3,-116.1,-48.5,82.17,-113.24
535,d,-32.4,86.4,-118.9,-20.05,84.35,-121.99
537,d,-34.5,81.3,-119.8,-32.74,72.82,-122.04
539,d,-39.2,80.8,-119.3,-45.73,80.25,-119.76
541,d,-42.4,77.7,-118.1,-51.64,71.05,-118.91
543,d,-39.7,80.4,-121,-45.22,72,-123.84
547,d,-36.1,78.7,-123.6,-40.82,70.17,-128.04
549,d,-35.3,80,-122.8,-30.76,75.19,-133.31
551,d,-41.3,102.8,-120.4,-35.05,115.37,-120.23
553,d,-43.3,105.7,-120.9,-52.15,104.71,-118.3
555,d,-39.3,110,-117.6,-43.08,111.4,-112.96
557,d,-33,109.2,-115,-25.64,105.03,-105.28
559,d,-33.1,95.7,-127.5,-22.27,95.17,-132.11
561,d,-31.5,87.3,-128.1,-22.47,92.65,-127.79
563,d,-34.6,76.7,-125.9,-25.83,70.95,-118.15
565,d,-25,81.3,-127.4,-16.53,87.36,-121.45
567,d,-32.8,77.1,-130.7,-37.12,74.7,-134.85
569,d,-24.9,75.3,-131.3,-26.68,70.7,-138.56
571,d,-18,75.2,-127.5,-10.68,67.33,-122.51
573,d,-17.3,74.8,-129.3,-7.86,66.08,-132.11
575,d,-21.2,73.9,-130.9,-17.29,70.14,-136.49
577,d,-20.1,80.1,-128.4,-29.71,75.94,-139.53
579,d,-23.8,71,-130.1,-26.33,66.95,-136.14
581,d,-14.9,79.2,-127.2,-1.94,69.5,-121.62
583,d,-12.1,75.1,-128.9,-3.46,70.8,-130.61
585,d,-43.4,100.2,-127.4,-45.52,106.43,-127.41
587,d,-42.4,101.9,-126.3,-42.67,107.14,-118.4
589,d,-45.3,97.6,-130,-53.46,88.37,-130.87
591,d,-46,98.6,-128.3,-52.18,96.04,-127.49
593,d,-47.1,103.5,-127.8,-56.82,96.33,-126
595,d,-23.4,98.3,-137.2,-15.7,88.23,-141.28
597,d,-27.6,96.3,-139,-23.89,87.32,-144.87
599,d,-28.8,99.7,-136.7,-35.33,98.52,-134.48
601,d,-25.4,99.3,-137.7,-16.56,93.78,-141.09
603,d,-24.3,101.4,-138.6,-10.21,106.52,-142.39
605,d,-25.4,95.9,-140.4,-20.17,85.73,-147.69
607,d,-39.4,96.7,-137,-48.83,95.75,-137.41
609,d,-51.5,90.4,-140.6,-61.59,83.17,-143.55
611,d,-50.2,88.3,-140.7,-41.1,83.72,-148.37
613,d,-58.3,87.5,-136.7,-68.23,86.16,-133.6
615,d,-62.6,82.4,-139.9,-67.23,70.41,-146.73
617,d,-54.6,93.5,-139.4,-64.24,97.7,-133.61
619,d,-57.1,93.5,-139.4,-49.81,97.25,-137.44
621,d,-61.4,86.1,-141.2,-65.43,77.33,-149.65
623,d,-66.3,81.8,-140.2,-68.57,70.51,-143.78
625,d,-68,87.3,-137.2,-78.63,77.62,-134.63
627,d,-36.9,100.6,-131.9,-36.07,92.39,-116.79
629,d,-30.3,99.8,-143.2,-26.19,88.3,-143.27
631,d,-47.3,94.7,-138.5,-51.89,99.99,-139.85
633,d,-50.4,92.4,-140.9,-53.6,89.7,-150.5
635,d,-44.9,98.6,-137.5,-42.97,110.68,-132.3
637,d,-30.8,92.2,-147.6,-23.72,77.75,-155.62
639,d,-39,92,-149.1,-46.5,83.61,-155.97
641,d,-34.2,96,-146.8,-35.42,97.46,-138.84
643,d,-33.3,91.1,-149.4,-24.33,74.8,-155.46
645,d,-28.9,96.5,-151.6,-22.11,85.59,-159.56
647,d,-39.2,92.2,-150.8,-43.05,86.55,-157.5
649,d,-4.9,70.7,-86.6,-13.46,59.68,-99.63
651,d,-7.6,76.6,-92.6,-10.65,80.07,-84.48
653,d,-7.7,68.7,-97.3,-4.1,58.64,-100.3
655,d,-11,75.9,-98.6,-16.95,65.42,-107.48
657,d,-11.7,74,-103.9,-11.58,62.37,-102.23
659,d,-9.5,72.2,-105.3,-3.32,55.88,-106.26
661,d,-20.1,75.8,-104,-28.37,61.93,-100.3
663,d,-16.1,72.1,-109.7,-17.29,55.03,-110.81
665,d,-20.8,70.8,-109.8,-33.73,55.84,-104.43
667,d,-16.1,77.9,-112.4,-24.31,86.44,-123.8
669,d,-11.1,75.8,-115.5,-6.29,64.24,-121.25
671,d,-18.3,71.7,-119.1,-22.84,61.77,-132.11
673,d,-13.3,71.7,-115.9,-11.45,59.01,-125.66
675,d,-16.7,75.8,-116.8,-19.46,77.73,-127.07
677,d,-25.5,57.6,-104.7,-37.66,54.92,-111.35
679,d,-16.6,53.4,-106.5,-9.3,40.39,-111.82
681,d,-16.2,55.9,-109.5,-9.77,47.28,-113.3
683,d,-22.7,57.4,-111,-30.31,45.78,-126.64
685,d,-20.1,61.7,-107.6,-27.64,58.42,-117.77
687,d,-26.7,58.3,-102.5,-29.77,47.38,-104.61
689,d,-25.8,60.1,-102.8,-26.18,50.95,-104.21
691,d,-28,62.1,-104.3,-26.22,54.6,-113.17
693,d,-30,58.2,-104.6,-38.58,42.26,-107.95
695,d,-31.4,62.9,-104.5,-48.21,50.48,-105.36
697,d,-18.8,54.2,-94.5,-6.15,43.37,-99.74
699,d,-21.9,53.3,-100.6,-23.25,33.55,-106.24
701,d,-26.7,49.8,-101.2,-36.49,34.87,-107.48
703,d,-20.6,43.7,-101.5,-9.59,36.64,-107.51
705,d,-23.7,41.2,-107.2,-30.31,33.41,-119.14
707,d,-20.5,36.9,-110.2,-16.84,24.74,-116.87
709,d,-24.3,44.2,-112.4,-40.69,36.96,-123.49
711,d,-21.3,30.8,-109.8,-28.72,15.87,-114.94
713,d,-18.6,33.2,-109.7,-9.97,13.89,-114.29
715,d,-28.5,37.4,-112.8,-47.55,24.7,-118.25
717,d,-24.3,30.6,-111.9,-18.06,17.09,-115.78
719,d,-21.9,42.1,-115.5,-38.48,38.48,-130.45
721,d,-26.4,35.2,-115.9,-30.3,25.01,-123.24
723,d,-28.6,38.1,-111.1,-33.71,39.59,-115.05
725,d,-30,38.5,-116.8,-46.12,32.02,-120.9
727,d,-24.9,37.2,-115.7,-18.55,27.05,-124.74
729,d,-27.8,31.1,-115.2,-24.42,19.32,-125.5
731,d,-21.7,61.8,-89.8,-14.96,53.53,-97.07
733,d,-30.5,58.9,-78.4,-28.11,49.95,-68.41
735,d,-23.1,56.4,-89.6,-13.53,45.43,-97.91
737,d,-32.6,57.3,-81.7,-40.51,42.89,-73.49
739,d,-7.7,60.6,-101.7,-2.27,60.21,-102.77
741,d,-6.7,58,-101.1,1.63,52.8,-104.49
743,d,-2,56.2,-106.5,5.35,47.62,-105.31
745,d,-9.4,53.5,-106.7,-14.64,45.88,-108.38
747,d,-2.7,51.4,-108,6.46,41.54,-107.65
749,d,-0.8,51.3,-109.4,11.68,47.9,-107.71
751,d,-10.3,50.1,-108.9,-20.91,45.63,-111.3
753,d,-1.7,46.4,-108.9,8.2,36.62,-106.11
755,d,-2.9,46.2,-109,6.25,45.08,-107.7
757,d,-7.6,46.7,-115.4,-15.62,48.27,-122.36
759,d,-2.3,40.6,-118.3,3.05,29.75,-125.39
761,d,5.6,48.7,-119.3,17.89,41.61,-123.64
763,d,-4.4,45.4,-123.8,-12.97,34.83,-134.14
765,d,4.8,41.7,-121.4,4.57,19.53,-122.88
767,d,-3.6,49,-120.4,-12.07,44.79,-129.33
769,d,-21.5,82.2,-130.5,-28.84,83.3,-131.92
771,d,-16.6,80.5,-134.7,-19.92,69.77,-138.39
773,d,-15.1,84.6,-130.5,-8.27,75.98,-125.86
775,d,-21.9,83.7,-138,-29.25,77.36,-148.15
777,d,-14.1,86.6,-136.5,-6.5,74.71,-140.09
779,d,-11.9,99.4,-136.8,-15.83,110.06,-134.13
781,d,-14.7,89.4,-143.9,-18.16,80.07,-153.43
783,d,-8.1,93.5,-139.9,-0.6,81.72,-140.53
785,d,-9,93.9,-142.7,-4.9,83.08,-145.38
787,d,-15.8,93.2,-144,-25.29,86.12,-149.76
789,d,-12.5,96.6,-144,-13.05,92.75,-150.94
791,d,-13.1,101.3,-139.9,-20.27,107.91,-131.75
793,d,-14.4,39.5,-118.2,-13.19,28.31,-122.42
795,d,-15.6,37.2,-116.7,-7.32,39.89,-116.36
797,d,-8.2,36.6,-114.9,6.88,32,-110
799,d,-12,34,-116.7,-0.99,28.47,-118.27
801,d,-6.2,33.8,-116.1,3.8,28.42,-116.05
803,d,-9.5,33.9,-121.4,-14.21,26.09,-131.31
805,d,-3.6,30.7,-120.2,8.88,24.34,-124.74
807,d,-1.5,29,-119.1,10.74,9.57,-123.8
809,d,-5.8,30.8,-119.2,2.56,31.2,-116.88
811,d,-9.1,27.6,-122.4,-15.22,27.25,-130.72
813,d,6.7,24,-120.2,8.03,4.25,-114.93
815,d,-8.9,20.1,-123.7,-14.79,14.06,-132.2
817,d,1.4,14,-122.3,15.87,3.44,-119
819,d,3.6,24.1,-128.5,17.29,25.45,-134.21
821,d,-0.6,21.1,-133.6,-9.29,2.14,-136.59
823,d,2.7,11.4,-124.1,11.08,-2.4,-127.7
825,d,-3,19,-128.8,-5.06,24.13,-132.86
827,d,1.1,20.7,-135.9,-2.77,9.15,-143.98
829,d,1.1,19.1,-133.5,1.71,15.43,-142.98
831,d,6.7,18.5,-129.3,18.93,11.58,-127.75
833,d,7.4,12.8,-133.2,12.99,-4.07,-134.1
835,d,-37.1,52.3,-109.4,-41.41,43.52,-105.85
837,d,-33,50.3,-116.4,-36.45,37.9,-117.34
839,d,-38.2,53.6,-115.1,-49.09,48.7,-113.2
841,d,-39.8,46.4,-115.9,-45.9,37.62,-116.77
843,d,-42.1,57.9,-117,-52.87,51.1,-112.39
845,d,-42.8,51.4,-122.9,-43.27,41.19,-132.02
847,d,-50.9,51.3,-119.8,-67.56,39.91,-121.53
849,d,-37.1,61,-127.1,-33,65.75,-137.74
851,d,-39.7,59.9,-127.7,-35,62.76,-141.91
853,d,-41.3,54.7,-130.3,-49.37,45.09,-145.55
855,d,-36.5,62.8,-118.8,-30.69,53.85,-125.69
857,d,-42.4,59,-119.3,-40.74,44.02,-120.22
859,d,-43.1,60.7,-119.4,-43.07,47.09,-129.32
861,d,-47.2,57.6,-118.1,-49.12,51.37,-121.29
863,d,-46.2,55.8,-121.1,-44.02,44.81,-124.57
865,d,-53.9,56.6,-120.1,-62.46,44.44,-121.07
867,d,-48.4,55.5,-122.3,-49.64,41.18,-123.52
869,d,-49.9,64.3,-124.5,-61.06,65.29,-132.63
871,d,-10.2,48.6,-120.5,-11.76,34.29,-119.58
873,d,-13.5,48.3,-123.6,-12.11,59.39,-123.27
875,d,-2.2,49.3,-126.8,7.2,40.33,-126.46
877,d,-14.2,46.7,-125.4,-4.74,56.25,-131.15
879,d,-11.4,42.9,-126.1,-1.82,37.54,-136.34
881,d,-3.8,44.5,-129.6,8.38,42.11,-130.47
883,d,0.6,39.6,-132.4,5.13,30.36,-139.65
885,d,3.5,41.7,-138.6,11.95,28.66,-136.81
887,d,-9.7,39.8,-140.8,-13.6,33.21,-151.88
889,d,2.2,37.1,-140.1,7.64,17.54,-140.85
891,d,-8.3,39.8,-142.5,-20.95,31.11,-149.46
893,d,-1.2,43.1,-143.4,6.15,27.02,-143.3
895,d,-4.3,46.2,-142.8,-8.3,45.39,-136.78
897,d,2.7,37.6,-147,6.81,25.51,-145.7
899,d,-9.3,40.7,-153,-17.46,26.97,-161.64
901,d,-14,42,-147.8,-24.72,45.38,-149.63
903,d,2.4,42.4,-148.1,11.26,38.18,-146.76
905,d,-6.3,37.1,-153,-10.44,19.59,-161.09
907,d,-23.8,41.7,-131.1,-12.34,29.07,-132.61
909,d,-23.9,39,-134.2,-11.8,28.4,-133.62
911,d,-34.9,43.8,-132.8,-40.12,46.92,-127.59
913,d,-31.1,34.3,-138.8,-38.95,22.51,-140.21
915,d,-15.3,38.9,-139.1,-8.32,26.46,-134.12
917,d,-26.1,39.3,-142.1,-42.28,25.82,-141.28
919,d,-16.2,31.9,-140.8,-11.93,9.1,-135.32
921,d,-19.5,33.3,-145.1,-20.71,19.23,-147.08
923,d,-7.5,37.5,-143.9,-5.4,22.07,-135.52
925,d,-18.2,38.1,-145.6,-35.78,23.58,-142.92
927,d,-28.1,31.6,-145.8,-35.22,27.31,-146.53
929,d,-13.5,42.2,-148.6,-11.05,40.06,-143.41
931,d,-30.2,33.1,-143.7,-40.45,25.9,-137.08
933,d,-23.4,36.3,-148.6,-19.11,34,-150.14
935,d,-29.6,33.7,-149.3,-36.58,32.91,-153.79
937,d,-25.7,36,-150.3,-18.72,34.18,-155.47
939,d,-35.5,35.1,-146.9,-46.86,36.11,-149.09
941,d,-7.7,34.8,-148.7,0.6,24.16,-152.74
943,d,-3.1,35.7,-147.9,2.5,23.96,-144.71
945,d,3,35.2,-158.3,4.07,19.2,-164.28
947,d,-3.6,42.2,-152.6,3.43,49.18,-145.99
949,d,-4.4,37.1,-160.8,-10.28,19.29,-164.98
951,d,-4.6,41.2,-155.4,-12.2,41.01,-166.55
953,d,6.1,40.8,-152.7,10.36,33.35,-143.45
955,d,2.1,38.4,-163,-11.21,22.28,-163.51
957,d,5.5,36.2,-154.5,8.76,17.29,-155.09
959,d,-5.7,40.5,-159.2,-16.6,38.49,-166.77
961,d,10.9,41.6,-162.3,17.97,24.12,-166.47
963,d,9,47.7,-164.9,11.91,33.21,-173.04
965,d,16.7,48.4,-160.4,23.65,28.54,-158.03
967,d,14,51.2,-156.4,17.37,31.88,-148.13
969,d,-42,33.3,-135.6,-46.36,20.62,-138.65
971,d,-53.8,26.1,-132.1,-53.36,5.91,-123.47
973,d,-46.2,42.9,-136.2,-45.35,45.2,-128.58
975,d,-51.3,27.4,-136.4,-51.35,12.24,-135.09
977,d,-55.6,33.9,-133.4,-59.91,34.39,-130.31
