Row,FL,X,Y,Z,X1,Y1,Z1
523,d, -82.2, 138.2, -104.8,-85.17, 141.46, -99.11
525,d, -84.9, 134.9, -105.3,-94.38, 130.87, -100.16
527,d, -64.6, 140.3, -110.8,-60.93, 138.85, -122.01
529,d, -58.0, 145.2, -110.3,-50.24, 135.07, -112.25
531,d, -62.1, 142.6, -113.5,-59.95, 137.47, -119.44
533,d, -64.2, 147.4, -108.3,-66.96, 147.89, -101.17
535,d, -59.8, 146.4, -113.1,-50.64, 146.76, -119.43
537,d, -69.6, 140.5, -98.5,-64.67, 128.81, -89.70
539,d, -78.2, 147.2, -100.9,-87.34, 134.73, -96.57
541,d, -73.7, 148.6, -98.9,-70.49, 146.83, -90.40
543,d, -74.8, 151.4, -103.6,-75.80, 152.52, -108.71
545,d, -78.2, 148.4, -98.0,-81.88, 138.05, -90.83
547,d, -75.8, 148.2, -110.9,-92.36, 143.02, -115.41
549,d, -63.4, 155.2, -103.3,-50.19, 153.05, -99.90
551,d, -74.7, 150.7, -111.4,-81.94, 142.43, -119.72
553,d, -63.5, 153.8, -112.6,-58.43, 148.76, -122.99
555,d, -75.6, 157.6, -105.6,-79.20, 153.07, -86.36
557,d, -73.3, 157.2, -116.0,-71.56, 150.32, -126.51
559,d, -72.0, 151.8, -118.0,-74.17, 151.30, -123.67
561,d, -78.0, 154.7, -116.0,-83.10, 153.55, -118.51
563,d, -72.2, 159.0, -121.7,-63.52, 154.95, -126.85
565,d, -74.4, 160.1, -124.1,-77.23, 157.90, -132.06
567,d, -71.6, 161.7, -118.0,-70.89, 171.50, -115.47
569,d, -83.9, 166.5, -121.3,-93.31, 161.74, -126.50
571,d, -80.6, 166.4, -118.4,-83.66, 169.26, -111.67
573,d, -79.7, 166.7, -127.1,-78.76, 164.61, -140.99
575,d, -79.0, 167.0, -127.7,-77.05, 168.84, -138.92
577,d, -82.0, 167.6, -121.0,-79.54, 169.48, -116.51
579,d, -86.8, 170.7, -120.7,-98.20, 164.29, -123.56
581,d, -84.9, 168.5, -124.9,-94.92, 167.46, -130.21
583,d, -77.2, 154.3, -109.7,-83.35, 156.53, -105.94
585,d, -78.2, 156.2, -111.6,-77.64, 159.26, -112.82
587,d, -84.8, 158.3, -107.9,-89.90, 156.75, -105.84
589,d, -82.5, 160.1, -110.0,-90.20, 155.70, -112.23
591,d, -80.1, 162.3, -106.6,-83.77, 160.70, -106.33
593,d, -79.3, 160.0, -104.6,-85.20, 154.62, -100.41
595,d, -68.4, 155.9, -107.6,-55.69, 153.83, -108.92
597,d, -77.8, 159.9, -105.5,-81.11, 161.24, -100.92
599,d, -72.0, 163.9, -108.9,-69.60, 171.46, -111.04
601,d, -73.9, 166.2, -103.3,-75.35, 165.72, -94.29
603,d, -72.4, 164.7, -101.5,-70.18, 159.52, -92.30
605,d, -70.1, 168.6, -104.5,-56.13, 169.13, -97.67
607,d, -73.3, 166.9, -107.2,-76.88, 171.11, -109.71
609,d, -73.7, 155.2, -107.4,-75.43, 157.27, -104.82
611,d, -78.0, 158.9, -108.2,-82.45, 164.23, -105.68
613,d, -73.1, 163.8, -114.2,-69.63, 172.46, -121.40
615,d, -79.2, 175.6, -119.7,-72.34, 173.11, -131.62
617,d, -74.1, 174.2, -114.2,-82.35, 168.91, -107.00
619,d, -76.9, 172.8, -106.1,-72.98, 178.33, -96.68
621,d, -76.1, 171.1, -104.8,-77.52, 165.57, -94.94
623,d, -83.8, 166.6, -112.3,-92.39, 163.48, -112.62
625,d, -81.7, 171.7, -112.3,-87.38, 171.31, -118.47
627,d, -84.6, 170.1, -109.5,-91.76, 167.01, -108.00
629,d, -69.2, 170.2, -112.8,-57.76, 165.70, -118.71
631,d, -77.4, 176.5, -103.2,-91.95, 178.00, -100.55
633,d, -78.4, 175.0, -112.7,-83.40, 181.99, -121.43
635,d, -72.4, 172.0, -112.7,-66.69, 177.09, -111.86
637,d, -80.8, 176.8, -107.8,-89.21, 177.36, -105.90
639,d, 7.1, 106.2, 7.8,7.70, 100.53, 3.63
641,d, 7.7, 113.5, 15.0,10.07, 127.75, 14.75
643,d, 5.4, 114.2, 15.3,2.09, 108.17, 20.41
645,d, 14.5, 115.6, 16.7,26.18, 104.72, 19.47
647,d, 7.0, 122.0, 15.5,-2.94, 129.97, 15.98
649,d, 11.4, 115.8, 19.2,14.13, 110.91, 21.94
651,d, 8.3, 118.9, 18.1,3.79, 117.87, 19.12
653,d, 13.6, 124.7, 16.2,20.81, 129.19, 6.85
655,d, 14.6, 118.9, 22.8,24.28, 112.50, 27.48
657,d, 9.2, 121.3, 22.3,6.44, 115.64, 26.89
659,d, 16.8, 121.6, 22.1,29.36, 115.48, 21.79
661,d, 16.9, 126.0, 20.7,32.43, 117.04, 18.04
663,d, 10.9, 126.8, 21.6,6.89, 135.58, 25.65
665,d, 13.8, 120.8, 26.4,20.16, 107.35, 32.13
667,d, -5.8, 92.8, 17.0,-7.22, 90.09, 11.22
669,d, -8.3, 92.0, 20.7,-13.09, 86.68, 22.40
671,d, -4.9, 91.0, 22.6,-0.98, 87.02, 21.25
673,d, -11.7, 92.5, 25.6,-3.98, 85.56, 24.85
675,d, -8.3, 88.6, 27.4,-2.69, 82.24, 26.01
677,d, -8.2, 90.5, 28.1,-2.84, 82.03, 26.90
679,d, 0.8, 90.6, 24.5,5.59, 88.35, 18.37
681,d, -9.0, 90.4, 31.1,-12.87, 84.04, 27.27
683,d, -6.7, 95.9, 29.0,-0.83, 90.16, 19.57
685,d, -12.0, 93.7, 41.1,-23.09, 85.64, 40.19
687,d, -9.4, 90.6, 38.3,-11.53, 85.63, 41.67
689,d, -7.1, 90.9, 46.6,-19.92, 90.76, 42.61
691,d, -0.8, 87.9, 44.2,-7.28, 87.47, 33.18
693,d, 4.5, 81.8, 54.9,18.50, 79.87, 56.25
695,d, 6.0, 82.4, 57.1,4.20, 84.25, 74.11
697,d, -0.3, 72.8, 49.7,-4.57, 61.12, 36.81
699,d, 7.8, 76.4, 50.8,10.14, 68.84, 38.61
701,d, 3.2, 70.1, 60.1,-6.50, 49.54, 63.77
703,d, 9.1, 70.5, 64.9,3.73, 59.12, 84.50
705,d, 15.1, 71.6, 58.0,3.55, 67.62, 46.56
707,d, 4.3, 65.0, 62.1,-4.67, 45.89, 54.85
709,d, 10.0, 63.3, 65.9,4.05, 42.70, 72.97
711,d, 4.3, 88.9, 28.9,7.31, 83.44, 23.37
713,d, 0.7, 90.5, 29.8,-2.64, 88.88, 27.42
715,d, 7.9, 89.2, 33.4,5.70, 87.09, 35.55
717,d, 13.6, 86.3, 33.8,19.47, 75.04, 35.55
719,d, 14.2, 92.4, 31.6,20.80, 95.74, 43.65
721,d, 19.5, 88.1, 26.8,27.75, 81.75, 23.20
723,d, 19.2, 86.7, 29.3,21.15, 77.60, 29.26
725,d, 20.6, 87.0, 29.2,29.84, 77.23, 28.48
727,d, -5.2, 86.8, 33.2,-8.19, 85.17, 25.50
729,d, -3.5, 82.9, 40.6,-3.16, 73.81, 43.77
731,d, -5.9, 95.1, 39.8,-10.27, 88.60, 38.89
733,d, 4.1, 94.1, 41.7,13.29, 86.79, 41.85
735,d, -4.1, 99.3, 43.6,-15.17, 95.58, 41.93
737,d, 0.4, 97.5, 46.1,-1.50, 93.43, 44.76
739,d, 9.7, 100.3, 44.3,18.10, 91.94, 41.04
741,d, 5.1, 107.9, 46.9,3.25, 111.76, 35.12
743,d, 8.1, 102.8, 48.6,13.67, 97.02, 46.54
745,d, 4.7, 103.9, 48.6,3.44, 98.56, 48.02
747,d, 10.8, 109.1, 50.6,18.72, 115.83, 55.21
749,d, 12.8, 104.1, 51.2,16.28, 97.17, 56.49
751,d, 7.2, 109.1, 50.7,3.88, 102.34, 57.49
753,d, 11.9, 110.9, 48.6,21.14, 116.60, 54.55
755,d, 16.4, 110.3, 48.8,30.42, 104.46, 48.81
757,d, 15.5, 108.2, 49.8,23.94, 97.58, 51.98
759,d, 11.5, 111.9, 48.8,11.81, 121.47, 49.30
761,d, 1.6, 85.0, 43.3,8.38, 85.12, 41.68
763,d, -10.0, 84.9, 44.4,-18.31, 77.67, 43.14
765,d, -13.0, 88.7, 45.7,-20.03, 80.65, 44.76
767,d, -11.3, 88.7, 45.0,-18.85, 84.91, 41.01
769,d, -11.4, 86.3, 42.6,-15.89, 77.02, 34.04
771,d, 9.2, 80.9, 58.3,4.40, 75.41, 65.89
773,d, 7.1, 78.4, 58.6,13.14, 69.95, 61.83
775,d, 9.9, 82.7, 58.8,15.93, 79.43, 57.78
777,d, 7.4, 79.8, 60.4,7.58, 75.54, 63.86
779,d, 10.2, 80.7, 60.6,19.94, 70.36, 69.83
781,d, 8.8, 79.3, 60.6,12.15, 69.65, 69.77
783,d, -12.6, 77.8, 55.0,-20.15, 68.78, 50.90
785,d, -13.8, 70.7, 57.9,-24.78, 61.68, 58.89
787,d, -8.9, 65.1, 56.2,-6.49, 68.37, 53.67
789,d, -10.6, 59.3, 63.0,-21.25, 51.14, 63.54
791,d, -12.6, 51.9, 63.9,-20.18, 41.72, 65.24
793,d, -10.1, 52.1, 68.9,-20.47, 41.36, 74.84
795,d, -4.8, 48.7, 74.9,-13.51, 42.51, 77.30
797,d, -0.8, 48.2, 79.2,-4.80, 52.96, 74.43
799,d, -0.7, 43.6, 82.2,-5.68, 32.95, 92.46
801,d, 3.1, 43.3, 88.1,6.03, 29.70, 95.28
803,d, 6.1, 47.9, 87.1,16.92, 36.13, 93.68
805,d, 0.4, 45.3, 87.8,-3.19, 35.16, 94.20
807,d, 3.5, 46.4, 89.3,5.27, 35.92, 98.27
809,d, 1.0, 49.1, 83.6,-5.25, 49.74, 81.29
811,d, -12.4, 46.6, 64.5,-16.14, 34.67, 66.53
813,d, -15.5, 41.8, 72.2,-19.04, 25.19, 73.33
815,d, -6.3, 38.0, 71.4,-2.34, 26.11, 68.41
817,d, -17.4, 39.7, 74.4,-18.78, 34.84, 73.63
819,d, -17.6, 42.2, 75.4,-15.59, 32.76, 84.68
821,d, -15.9, 43.4, 72.3,-10.02, 48.36, 75.32
823,d, -18.0, 38.5, 78.7,-26.71, 24.21, 82.60
825,d, -16.9, 38.3, 78.8,-22.19, 28.71, 79.82
827,d, -11.7, 40.3, 78.0,-4.25, 43.63, 79.05
829,d, -15.2, 30.0, 73.3,-15.99, 18.68, 72.50
831,d, -21.8, 31.9, 81.0,-24.44, 13.92, 81.36
833,d, -11.5, 29.5, 89.0,-11.92, 16.24, 89.37
835,d, -13.3, 29.8, 90.4,-8.64, 10.32, 95.78
837,d, -6.1, 28.6, 84.7,-17.42, 14.47, 84.08
839,d, -13.7, 28.0, 87.9,-19.32, 10.70, 84.43
841,d, -12.5, 30.4, 88.5,-13.41, 10.31, 87.25
1,e,21.2,87.6,-32.4,20.32,78.89,-34.54
3,e,16.1,97.1,-37.7,11.47,93.02,-51.82
5,e,24.1,91.3,-34.1,28.11,77.99,-39.91
7,e,22.7,98.2,-31.9,25.25,108.36,-25.48
9,e,23.3,94.5,-37.7,32.29,94.16,-42.93
11,e,26,94.7,-35.6,35.72,93.98,-39.53
13,e,21.9,98.2,-37.6,18.88,101.13,-45.89
15,e,22.5,88,-14.1,24.73,84.75,-17.11
17,e,25.8,92.2,-2,32.33,87.38,-1.63
19,e,16.5,92.4,-0.1,9.43,89.05,-3.35
21,e,21.5,87.3,3.7,22.33,78.19,7.63
23,e,20.2,92.3,-0.6,17.98,89.83,-5.93
25,e,18.6,92,6.3,13.94,82.65,8.57
27,e,26.1,92.7,8.8,33.57,79.26,7.62
29,e,14.7,96.1,10.5,0.46,92.38,15.97
31,e,22.2,90.2,13.7,25.05,78.59,19.45
33,e,26.4,94.6,10.8,40.89,87.61,11.02
35,e,18.6,95.6,14.3,11.65,86.56,22.77
37,e,24.6,95.3,12.7,33.08,88.11,16.33
39,e,21.1,96.9,10,22.3,98.87,6
41,e,21.6,93.4,12.8,25.72,90.14,15.81
43,e,25.9,92.4,-7.2,26.66,86.95,-10.68
45,e,20.9,92.7,8.5,14.23,82.16,5.7
47,e,31.1,88.6,16.8,37.88,76.84,26.09
49,e,32.5,93.4,18.5,47.76,91.01,15.09
51,e,34.3,87.7,19.7,45.6,83.66,12.79
53,e,38.1,78.2,25.2,45.2,67.28,18.32
55,e,39.3,78.8,30.3,42.68,75.62,33.84
57,e,38.6,83.1,27.6,45.81,80.1,19.98
59,e,36.7,84.7,28.3,41.98,89.7,24.65
61,e,34.2,84.8,30.5,26.17,84.1,35.8
63,e,30.3,74,36.4,21.49,62.49,39.34
65,e,40.7,77.6,32.7,52.47,73.1,24.05
67,e,38.3,77.8,34,34.21,84.04,30.02
69,e,40.5,78.6,34.1,46.66,86.05,34.79
71,e,37.4,78.8,36.9,29.61,78.08,46.28
73,e,33.1,70.6,40.1,27.63,56.17,38.94
75,e,34,73.9,38.3,32.17,68.93,32.02
77,e,32.3,71.9,42.8,27.69,64.41,45.24
79,e,34.3,74.8,38.2,33.09,82.76,31.25
81,e,35.2,72.6,41.2,38.54,71.27,43.72
83,e,31.5,75.1,40.6,21.28,81.58,47.34
85,e,45.8,67.7,38.7,53.21,57.53,32.78
87,e,47,62.1,41.3,55.52,57.54,38.21
89,e,41.5,59.6,44.9,39.64,51.5,50.4
91,e,48.5,61.5,44.5,60.87,52.94,48.84
93,e,45.3,60.3,47.3,49.22,53.24,55.66
95,e,43.9,64.5,45.5,41.98,70.4,46.37
97,e,43.7,72.1,41.7,57.82,73.1,38.42
99,e,47.8,70.7,41.7,57.31,64.37,40.93
101,e,42.6,74.2,41.3,49.26,81.95,35.86
103,e,39.8,72.9,44.3,31.93,70.13,50.56
105,e,39.8,63.1,49.5,37.5,47.47,57.3
107,e,46.5,68.1,45.2,55.09,66.81,43.35
109,e,44.5,70,43.6,52.27,75.8,39.68
111,e,46.4,67.1,47.4,56.56,64.34,49.1
113,e,40.9,71.1,50.3,36.68,75.58,61.03
115,e,45,73,49.9,51.55,73.88,48.88
117,e,46.9,70.6,52.6,54.24,58,55.63
119,e,43.4,69.9,53.3,42.41,65.67,60.28
121,e,47.9,72.7,51.8,57.85,69.31,59.56
123,e,43.7,72.5,55,43.78,68.6,69.6
125,e,40.8,73.8,53.1,27.92,71.7,62.15
127,e,43.9,72.6,50.7,50.04,77.6,48.78
129,e,33.5,92.8,-16.9,38.81,85.43,-29.57
131,e,37,79.4,-13.9,25.95,70.86,-22.11
133,e,44,70.2,-10.8,46.47,61.05,-20.55
135,e,46.7,66.7,0.4,46.42,58.22,12.03
137,e,46.7,58.5,3.4,44.29,47.39,12.71
139,e,53.9,61.7,-8.1,64.49,54.89,-18.44
141,e,54.9,63,4.3,57.81,56.44,11.68
143,e,54.6,63.6,2.3,47.45,58.63,10.28
145,e,57.1,59.9,4,63.69,49.94,14.57
147,e,55.3,61.5,-5.7,61.72,58.23,-12.51
149,e,54.2,63.7,-0.3,55.23,54.46,7.24
151,e,53.4,65.2,-4.3,49.8,72.5,-4.87
153,e,59.9,60.4,-0.7,62.05,53.24,2.79
155,e,65.6,58.6,-10.6,67.93,56.14,-16.03
157,e,64.5,62.7,-3.8,65.4,55.56,5.64
159,e,70.4,57.6,-6.7,84.96,46.33,-5.58
161,e,63.2,54.6,-4.5,68.82,43.87,6.56
163,e,68.4,56,-11.5,80.3,45.58,-20.86
165,e,68.8,53.4,-10.7,80.69,40.24,-15.59
167,e,23.2,69.2,0.3,12.46,59.42,1.57
169,e,35.4,70.1,0,40.17,61.69,-3.74
171,e,32.5,64.6,7.3,37.53,50.92,12.74
173,e,23.8,67.4,7.6,14.63,49.89,7.3
175,e,33.8,69.4,8.6,43.59,62.04,12.58
177,e,32.7,68.5,10.6,36.18,65.96,14.45
179,e,31.4,72.8,9.6,37.26,71.77,7.01
181,e,23.6,67.6,12.7,16.76,62.52,22.9
183,e,35.5,69.5,11.3,45.17,63.81,13.33
185,e,32.7,65.6,14.8,36.21,55.79,18.69
187,e,29.3,70.1,13.5,29.05,70.74,22.74
189,e,40.6,86.3,-12.5,51.06,77.53,-17.08
191,e,56,78.9,-15.4,52.17,74.42,-11.32
193,e,66.9,63.6,-29,71.64,47.71,-36.78
195,e,66.7,65.6,-16.2,71.96,56.37,-6
197,e,70.9,62.1,-19,75.85,51.03,-10.56
199,e,71.3,59.1,-32.1,66.83,46.42,-41.72
201,e,79.2,53.2,-20.2,83.52,37.47,-16
203,e,72.3,57.7,-30.6,66.48,52.65,-32.82
205,e,76,58.5,-23.2,78.4,55.52,-11.34
207,e,75.7,57.7,-34.4,68.28,71.05,-38.92
209,e,84.3,56.7,-30.7,92.94,45.39,-26.23
211,e,78.8,54.5,-39.1,72.91,47.79,-46.89
213,e,87.4,49.2,-32.3,88.94,34.39,-28.11
215,e,84.7,62.4,-33.1,90.2,62.11,-22.96
217,e,84.3,51.9,-42,81.44,38.92,-50.76
219,e,90.9,53.4,-35.4,93.55,47.64,-34.47
221,e,88,56.8,-41.4,86.81,53.61,-48.84
223,e,93.1,55.1,-40.1,98.26,51.41,-43.45
225,e,93.3,57.6,-44.1,94.99,51.65,-48.98
227,e,93.3,53.6,-40.6,97.95,42.55,-40.84
229,e,81.5,55.9,-42.2,76.44,44.89,-51.25
231,e,81.4,50.3,-44.2,84.27,46.98,-42.31
233,e,84.5,63.9,-43.8,88.12,63.88,-39.04
235,e,85,54.8,-50.2,88.73,47.77,-53.84
237,e,82.7,60.4,-50.4,84.27,49.21,-57.17
239,e,79.4,63.6,-47.4,72.18,59.61,-50.36
241,e,88.8,59.4,-33.9,92.35,57.83,-27.36
243,e,87.4,57.1,-41.6,90,60.65,-50.52
245,e,95.2,57.2,-38.3,111.3,51.4,-37.8
247,e,89,69.8,-38.9,79.86,77.92,-33.96
249,e,97.2,66.4,-44.2,106.52,58.84,-52.25
251,e,96.6,68.9,-36.3,109.02,67.75,-30.3
253,e,90.8,67.8,-45,84.26,65.74,-58.14
255,e,98.2,68.9,-41.6,109.11,58.67,-47.89
257,e,47.4,86.1,-6.2,59.86,75.48,-4.04
259,e,53.8,90.4,-10.1,56.3,78.93,-17.94
261,e,59,93.1,-6,58.07,87.84,-13.2
263,e,65.1,91.9,-6.9,63.78,78.96,-12.89
265,e,73.5,100.1,9,76.57,98.61,17.16
267,e,72.8,100,-4.6,75.01,85.21,-11.66
269,e,84,99,6.6,91.89,85.83,11.93
271,e,76.4,107.1,-0.1,66.57,103.88,-2.78
273,e,84.9,104.5,-3.2,88.82,95.77,-6.07
275,e,81.9,106.5,-4.5,72.3,101.16,-9.78
277,e,87.1,108.2,-4.8,92.82,100.7,-8.31
279,e,88.6,104.9,4.8,94.77,101.86,13.04
281,e,85.1,105.1,-4.4,82.59,94.31,-4.53
283,e,94.2,103,-3.7,99.6,93.95,-3.98
285,e,87.8,113.4,-0.6,81.54,115.35,3.81
287,e,93.2,114.7,-1.7,104.56,104.37,5.15
289,e,89.7,111.8,-10.3,89.02,100.46,-22.52
291,e,87.5,115.1,-5.6,79.04,117.23,-11.34
293,e,93.6,116.1,-7.6,102.1,106.11,-14.74
295,e,79.4,99.4,13.4,83.97,80.27,17.35
297,e,75.6,105.4,17.5,70.8,90.2,22.79
299,e,83.8,114.1,6.9,92.43,94.57,-2.85
301,e,83.7,117.5,12.2,88.69,118.19,15.63
303,e,79.1,115.9,9.5,78.11,114.85,6.85
305,e,82.4,119.6,6.7,82.16,114.91,1.18
307,e,82.5,121.4,13.2,84.53,123.11,20.86
309,e,84.7,122.1,9.1,94.57,122.62,1.25
311,e,84.6,121.9,10.3,89.9,121.82,12.27
313,e,80.2,128.1,11.1,66.82,122.77,12.77
315,e,83.4,111.1,19.4,88.29,100.37,23.98
317,e,72,114.7,12.9,62.04,101.27,9.95
319,e,76.8,118.4,16.1,72.49,119.9,19.42
321,e,75.8,121.1,11.2,70.3,119.54,6.73
323,e,78.5,121.8,15.4,81.36,123.72,15.76
325,e,75.2,121.2,16.8,67.92,120.08,19.21
327,e,72.5,121.2,14.7,64.04,112.99,12.63
329,e,83.1,112.9,17.1,93.86,100.88,17.24
331,e,75.3,112.8,19.7,68.21,97.64,30.42
333,e,72.8,114.9,22.3,70.57,108.9,23.9
335,e,76.7,119.7,26,80.17,109.86,29.24
337,e,71.5,118.9,21.2,65.94,113.36,20.36
339,e,74.3,116.3,27.7,76.52,106.64,29.8
341,e,70.5,120.5,23.6,64.56,109.65,27.21
343,e,77.2,123.6,20.9,79.93,125.94,13.93
345,e,79.7,123.7,10.4,76.97,120.02,2.16
347,e,80,133,4.7,84.32,127.38,-7.28
349,e,77.1,134.7,11.6,77.27,136.6,16.87
351,e,75.4,135.1,6.6,68.92,127.57,-4.28
353,e,73.2,135.3,10.3,58.39,128.98,7.32
355,e,91.7,124.6,31.8,101.43,113.6,38
357,e,92.2,122.4,32.3,96.01,112.48,36.45
359,e,89.3,125.6,34.7,85.79,110.47,42.16
361,e,73.7,120.5,26.6,64.32,114.2,33.27
363,e,72.4,127.1,24.9,65.67,119.05,29.97
365,e,71.7,129.3,22.6,62.47,124.18,26.94
367,e,71.2,130.5,20.7,59.26,124.19,14.32
369,e,86.7,127.1,23.7,99.88,121.97,15.22
371,e,83.2,128.4,18.9,92.65,134.03,24.72
373,e,78.2,128.7,28,78.58,123.79,40.69
375,e,85.9,133,17.3,83.1,143.66,3.66
377,e,88.8,132.2,26,96.96,122.9,37.67
379,e,87.1,134.7,20.5,99.95,141.82,13.97
381,e,80.2,138.1,23.5,66.65,135.08,29.37
383,e,82.4,138,22.9,81.77,132.33,36.29
385,e,-15.8,76.8,-2.8,-22.5,64.96,-7.2
387,e,-17.6,72.5,2.2,-26.82,55.26,5.35
389,e,-18,73.1,8.5,-26.74,67.69,3
391,e,-18.5,73,21.1,-19.42,66.08,25.84
393,e,-22.7,71.7,22.1,-29.36,57.78,24.9
395,e,-23.3,75.5,19.7,-33.37,68.54,14.73
397,e,-17.4,73.7,25.4,-14.02,63.07,32.6
399,e,-24.2,75.4,22,-35.39,67.37,20.01
401,e,-20.7,79.3,20.1,-26.77,77.8,11.51
403,e,-21.8,60.4,14.3,-31.64,49.19,3.49
405,e,-9.8,60,22.5,6.13,57.16,26.47
407,e,-14.4,44.1,22.4,-19.46,31.15,24.47
409,e,-17.1,53,23.4,-24.27,45.61,18.38
411,e,-16.1,46.6,29.2,-16.63,40.53,43.52
413,e,-15.2,46.8,29.6,-15.39,58.31,28.11
415,e,-20.8,43.3,23.8,-24.92,42.6,17.64
417,e,-22.5,35.6,28,-30.32,14.8,24.62
419,e,-16.6,40,36,-12.79,39.23,48.97
421,e,-23,40.3,32.6,-34.11,34.29,30.91
423,e,-20.7,43.7,33.5,-22.98,54.65,29.26
425,e,-25.5,34.6,34.3,-36.68,22.03,32.95
427,e,-17.7,42,40.9,-11.15,39.46,59.03
429,e,-27,38.8,31.7,-37.66,31.14,20.77
431,e,-27.6,35,37.9,-31.2,29.6,39.77
433,e,-31.7,38.8,36.1,-38.84,34.17,31.26
435,e,-30.4,35.3,42.1,-32.46,28.35,48.93
437,e,-37.9,33.3,36.6,-47.94,24.61,35.29
439,e,-34.6,35.8,41.3,-36.49,28.25,45.6
441,e,-41.4,34.1,40.5,-49.91,20.36,43.54
443,e,-39.1,37.4,35.4,-46.89,28.06,28.02
445,e,-40.3,35.8,36.8,-52.44,26.31,36.44
447,e,-38.1,34.3,41.5,-41.87,22.43,46.57
449,e,-17.4,36.6,44.8,-13.06,34.09,65.42
451,e,-19.9,34.7,44.2,-19.53,30.67,56.67
453,e,-26.6,31.3,45.5,-31.88,20.4,46.84
455,e,-23.1,40.8,49.3,-21.26,48.26,64.91
457,e,-30,35.6,49.6,-42.75,24.78,50.57
459,e,-13.7,34.8,56.5,-0.41,24.18,64.51
461,e,-29.2,37.3,55.5,-41.08,21.12,58.36
463,e,-20,32.8,60,-17.15,12.95,62.13
465,e,-29.6,42.1,52.2,-42.05,36.41,41.3
467,e,-25.9,36,59.3,-26.49,17.01,62.76
469,e,-23.5,40.6,57.6,-19.15,38.54,67.91
471,e,-16.7,71.5,1.3,-12.58,67.82,7.54
473,e,-13.4,66.4,0.5,-5.39,60.77,7.71
475,e,-17.5,67.6,-3.6,-19.28,65.82,-12.33
477,e,-16.3,60.3,6.3,-12.53,51.79,13.19
479,e,-23.7,53.3,-2.6,-28.84,41.6,-13.73
481,e,-21.3,47.8,7.8,-23.04,33.76,18.02
483,e,-26.2,50.9,-0.2,-30.89,37.65,-10.14
485,e,-20.7,50.2,7.1,-18.14,39.27,15.4
487,e,-25.7,48.8,2.1,-32.16,45.75,-0.12
492,e,-27.1,50.4,8,-27.22,44.17,17.22
494,e,-32.5,50.7,2.1,-44.81,46.39,-2.94
496,e,-30.7,47.9,10.8,-35.33,41.83,22.69
498,e,-29,49.8,9.2,-27,45.23,20.1
500,e,-35.5,46.9,7.3,-45.45,34.22,9.4
502,e,-32.7,48.5,8.5,-33.36,46.98,12.56
504,e,-38.4,48.6,9,-51.67,45.88,7.31
506,e,-34.9,50.3,12.6,-37.75,44.84,23.74
508,e,-39.4,47.4,11.8,-49.57,36.24,15.7
510,e,-35.5,46.6,14.6,-35.58,33.72,24.09
512,e,-39.3,51.9,9.1,-52.69,47.41,5.57
514,e,-27.8,83,-22.2,-31.2,77.03,-16.52
516,e,-28,82.1,-28,-28.01,73.02,-31.6
518,e,-28.3,83.6,-31.5,-27.49,73.42,-40.61
520,e,-31.5,80.5,-23.6,-37.15,70.62,-20.93
522,e,-27.4,89,-24.9,-23.89,98.93,-21.13
524,e,-27.1,85.9,-21.9,-19.9,72,-15.91
526,e,-32.7,78,-18.7,-27.17,68.24,-14.92
528,e,-38.2,82.7,-21.5,-35.6,81.2,-14.65
530,e,-37.5,76,-18.3,-34.15,67.75,-9.05
532,e,-42.7,78.2,-27.2,-45.76,73.43,-37.64
534,e,-39.2,70.9,-20,-35.2,59.73,-11.26
536,e,-43.1,75.9,-21.4,-45.42,70.32,-9.5
538,e,-42.6,71.2,-29.4,-45.15,64.67,-43.32
540,e,-42,72,-18.2,-40.77,62.31,-6.48
542,e,-44.7,72.9,-25.1,-50.7,76.04,-30.9
544,e,-43.4,72.9,-21.2,-41.81,74.03,-13.15
546,e,-46.4,70.3,-26.1,-56.44,63.97,-33.46
548,e,-45.5,69.6,-19,-49.52,67.02,-11.68
550,e,-48.1,73.5,-19.8,-52.94,75.01,-11.41
552,e,-51.2,69.2,-28.7,-53.37,61.1,-37.76
554,e,-50.9,64.1,-15.1,-54.83,46.06,-9.5
556,e,-52.8,71,-20.1,-52.05,75.46,-6.25
558,e,-53.2,66.1,-17.5,-60.88,59.61,-6.5
560,e,-56,61.3,-23.3,-71.28,50.85,-27.65
562,e,-54.8,62.1,-14.6,-56.48,50.14,-13.68
564,e,-57.2,65.8,-16.6,-67,61.79,-14.59
566,e,-55.7,65.1,-26,-63.88,57.93,-35.43
568,e,-55.3,63.4,-16.1,-60.34,54.44,-4.24
570,e,-57.9,62.8,-26.7,-60.83,67.24,-34.51
572,e,-58.3,62.7,-17.2,-60.12,63.63,-7.36
574,e,-63.9,63.8,-25.4,-73.05,63.84,-33.72
576,e,-67.9,55.5,-19.5,-79.38,46.91,-18.36
578,e,-65.3,61.8,-18.6,-71.86,57.03,-8.09
580,e,-72.3,58.9,-24.5,-85.4,45,-33.91
582,e,-67.7,60.1,-16.3,-74.3,43.04,-7.18
584,e,-68.9,63.8,-25.8,-78.67,57.88,-41.28
586,e,-73.3,60.4,-20,-86.73,45.65,-17.34
588,e,-34.5,92,-29.5,-36.82,88.22,-21.41
590,e,-40.7,93.9,-32,-42.46,80.9,-28.25
592,e,-39,102.7,-35.2,-39.42,97.31,-22.01
594,e,-38.3,102.5,-52.3,-30.48,89.36,-55.85
